ORDER_ID,CUSTOMER_NAME,PRODUCT_NAME,PRODUCT_CATEGORY,ORDER_CITY,ORDER_STATE,ORDER_COUNTRY,SALES_CHANNEL,PAYMENT_METHOD,FEEDBACK,SALE_AMOUNT,DISCOUNT,ORDER_DATE,SHIPPING_DATE
ORD-4948,   Sneha Sharma,Himalaya Face Wash,Health & Personal Care,Atlanta,GA,USA,Marketplace,Debit Card,***Outstanding***,1453.14,4.01,2025-05-14,2025-05-17
ORD-4949,Lakshmi Pillai,Prestige Cooker,Home & Kitchen,Springfield,IL,USA,Wholesale,COD,Neutral,2432.8,12.76,2024-01-17,2024-01-22
ORD-4950,Raj Khanna,Dettol Sanitizer,Health & Personal Care,Portland,NE,USA,Marketplace,UPI,Satisfied,1975.16,1.18,2026-05-28,2026-06-04
ORD-4951,Vivek Jain,Dell Monitor,Electronics  ,Denver,CO,USA,Marketplace,Wallet,**Good**,878.16,14.05,2026-03-07,2026-03-11
ORD-4952,Manya Sethi,Prestige Cooker,Home & Kitchen,Boulder,CO,USA,Online,UPI,Very Satisfied,1056.03,7.23,2025-12-02,2025-12-04
ORD-4953,   Ashwin Joshi,Puma Sneakers,Fashion,Cincinnati,OH,USA,Online,Credit Card,Satisfied,1651.46,15.26,2025-10-11,2025-10-12
ORD-4954,Anjali Srivastava,Nike Air Max,Fashion,Springfield,MO,USA,Online,COD,Neutral,1517.37,1.5,2025-03-27,2025-03-28
ORD-4955,Girish Iyer  ,Nike Air Max,Fashion,Pittsburgh,PA,USA,Retail,Wallet,**Good**,28.35,11.66,2024-12-27,2024-12-31
ORD-4956,Deepak Nair,Instant Pot,Home & Kitchen,Memphis,WI,USA,Retail,Debit Card,--Average--,152.99,17.72,2026-06-22,2026-06-28
ORD-4957,   Reema Saxena,HP Laptop,Electronics,Springfield,KS,USA,Wholesale,UPI,****Very Satisfied****,1486.27,13.33,2024-10-31,2024-11-07
ORD-4958,Piyush Chopra,Canon Camera,Electronics,Richmond,KS,USA,Marketplace,Net Banking,Neutral,1520.38,2.06,2024-04-15,2024-04-20
ORD-4959,Meenakshi Kulkarni,Bose Headphones,Electronics  ,Richmond,OR,USA,Retail,UPI,***Outstanding***,1380.15,18.94,2024-08-12,2024-08-13
ORD-4960,Abhishek Jain,Instant Pot,Home & Kitchen  ,Portland,KS,USA,Marketplace,Credit Card,**Good**,2117.83,9.6,2025-10-19,2025-10-24
ORD-4961,Rajesh Srivastava,Apple Watch,Electronics,Memphis,NC,USA,Marketplace,COD,##Excellent##,904.89,14.45,2024-08-13,2024-08-15
ORD-4962,Fatima Mishra,Pigeon Mixer,Home & Kitchen  ,Portland,MI,USA,Retail,Wallet,--Average--,1856.8,1.71,2024-07-14,2024-07-20
ORD-4963,Kriti Tiwari,Allen Solly Shirt,Fashion,Memphis,IA,USA,Online,Wallet,Neutral,280.21,5.5,2025-03-27,2025-03-31
ORD-4964,Siddharth Nair  ,iPhone 13,Electronics,Springfield,NV,USA,Online,Net Banking,Very Satisfied,522.28,18.11,2024-09-11,2024-09-15
ORD-4965,Simran Chopra,iPhone 13,Electronics,Richmond,MI,USA,Wholesale,UPI,--Average--,1080.99,2.38,2024-06-15,2024-06-18
ORD-4966,Reema Bhat,Cricket Bat,Sports & Fitness,Los Angeles,CA,USA,Retail,Net Banking,--Average--,412.08,1.78,2026-04-28,2026-05-01
ORD-4967,Manya Reddy,Allen Solly Shirt,Fashion,Richmond,TN,USA,Marketplace,Net Banking,**Good**,1866.89,8.98,2024-04-24,2024-04-27
ORD-4968,Meera Pillai,Allen Solly Shirt,Fashion,Naperville,IL,USA,Marketplace,Credit Card,Neutral,771.28,5.48,2024-01-01,2024-01-07
ORD-4969,Aman Verma,iPhone 13,Electronics,New York,NY,USA,Online,Net Banking,Dissatisfied,1220.35,1.24,2025-09-15,2025-09-21
ORD-4970,Varun Mukherjee,JBL Speaker,Electronics,Springfield,NJ,USA,Marketplace,Debit Card,**Good**,1986.9,13.0,2026-03-12,2026-03-15
ORD-4971,   Priya Iyer,The Alchemist,Books,Portland,HI,USA,Wholesale,UPI,***Outstanding***,1411.77,19.6,2024-07-27,2024-08-02
ORD-4972,Nikhil Bajaj,Adidas Ultraboost,Fashion,Portland,WI,USA,Wholesale,Wallet,****Very Satisfied****,1873.14,7.94,2026-06-10,2026-06-17
ORD-4973,Yash Kumar,HP Laptop,Electronics,Richmond,KS,USA,Online,Debit Card,**Good**,401.23,7.75,2024-09-21,2024-09-25
ORD-4974,   Dhruv Sethi,Titan Raga,Fashion,Naperville,IL,USA,Online,Credit Card,##Excellent##,114.55,13.38,2025-09-08,2025-09-10
ORD-4975,Pallavi Kulkarni,Godrej Fridge,Home & Kitchen,Portland,AR,USA,Marketplace,COD,****Very Satisfied****,2158.22,7.84,2025-03-14,2025-03-19
ORD-4976,   Rahul Arora,Adidas Ultraboost,Fashion,Portland,MN,USA,Retail,Wallet,****Very Satisfied****,761.8,12.65,2024-09-09,2024-09-15
ORD-4977,Kunal Rao,Puma Sneakers,Fashion,Seattle,WA,USA,Wholesale,COD,Very Satisfied,376.02,6.45,2026-02-14,2026-02-16
ORD-4978,Ananya Sharma  ,The Lean Startup,Books,Portland,MS,USA,Wholesale,Debit Card,Very Satisfied,516.96,0.04,2025-04-16,2025-04-17
ORD-4979,Shubham Khanna,LOreal Shampoo,Health & Personal Care  ,Springfield,NM,USA,Wholesale,UPI,Dissatisfied,2238.26,5.54,2025-02-25,2025-03-04
ORD-4980,Dhruv Kapoor,The Alchemist,Books,Richmond,IN,USA,Marketplace,Wallet,##Excellent##,2362.01,5.95,2025-07-19,2025-07-20
ORD-4981,   Geeta Kumar,Adidas Ultraboost,Fashion,New York,NY,USA,Online,Debit Card,****Very Satisfied****,2048.97,16.15,2025-02-24,2025-03-03
ORD-4982,Tushar Roy,The Alchemist,Books  ,Richmond,OR,USA,Retail,Debit Card,Neutral,858.29,2.63,2025-07-04,2025-07-06
ORD-4983,   Vikas Venkat,Ray-Ban Aviator,Fashion,Portland,NV,USA,Retail,Wallet,##Excellent##,663.81,8.56,2026-05-07,2026-05-10
ORD-4984,Pranav Gupta,iPhone 13,Electronics,Portland,AR,USA,Wholesale,UPI,Very Satisfied,2328.21,11.64,2024-02-19,2024-02-22
ORD-4985,Neha Rao,Adidas Ultraboost,Fashion,Richmond,NJ,USA,Retail,Wallet,Dissatisfied,1368.32,2.2,2025-02-14,2025-02-19
ORD-4986,Ananya Nair,Canon Camera,Electronics,Richmond,NE,USA,Wholesale,Wallet,Dissatisfied,1323.71,18.58,2024-05-05,2024-05-09
ORD-4987,Kriti Gupta,Apple Watch,Electronics,Springfield,NM,USA,Wholesale,Debit Card,--Average--,810.98,3.26,2026-03-12,2026-03-16
ORD-4988,   Aditya Bose,Whey Protein,Sports & Fitness,Portland,WI,USA,Wholesale,UPI,***Outstanding***,323.76,19.1,2024-11-26,2024-11-27
ORD-4989,Aarti Mukherjee,iPad Air,Electronics,Houston,TX,USA,Online,UPI,Satisfied,941.93,0.46,2024-03-21,2024-03-28
ORD-4990,Anand Pandey,MacBook Pro,Electronics,Portland,OR,USA,Online,Wallet,Dissatisfied,1491.86,11.6,2025-04-21,2025-04-27
ORD-4991,   Tanu Chatterjee,Sapiens,Books,Spokane,WA,USA,Wholesale,Net Banking,***Outstanding***,2407.27,18.0,2026-05-10,2026-05-11
ORD-4992,   Sneha Agarwal,OnePlus 12,Electronics,Houston,TX,USA,Retail,UPI,Dissatisfied,880.32,6.64,2025-06-18,2025-06-25
ORD-4993,Rahul Nair,Dell Monitor,Electronics,Memphis,AZ,USA,Online,COD,--Average--,1913.32,16.13,2025-02-18,2025-02-21
ORD-4994,   Manish Singh  ,Sony TV,Electronics,Springfield,WI,USA,Marketplace,Net Banking,Neutral,733.21,2.24,2026-04-01,2026-04-07
ORD-4995,   Sunita Srivastava,Bose Headphones,Electronics,Memphis,NV,USA,Marketplace,Wallet,Neutral,917.87,0.47,2025-05-14,2025-05-16
ORD-4996,Gaurav Yadav,Zero to One,Books,Portland,OR,USA,Wholesale,COD,**Good**,313.65,6.78,2024-06-04,2024-06-11
ORD-4997,   Tanu Goyal,Zara Jacket,Fashion,Memphis,HI,USA,Retail,Debit Card,--Average--,97.32,11.48,2025-01-05,2025-01-08
ORD-4998,Pallavi Menon,Levi Jeans,Fashion  ,Richmond,IA,USA,Marketplace,Wallet,**Good**,756.97,3.78,2024-09-01,2024-09-06
ORD-4999,Vivek Pillai,Prestige Cooker,Home & Kitchen,Memphis,OK,USA,Retail,Wallet,Satisfied,2378.57,18.85,2025-04-09,2025-04-12
ORD-5000,Vikram Sen,Atomic Habits,Books  ,Portland,WI,USA,Online,Debit Card,**Good**,1629.3,11.83,2024-12-04,2024-12-09
ORD-5001,Ashwin Mukherjee,Zero to One,Books,Portland,AR,USA,Online,COD,##Excellent##,1256.73,13.2,2026-05-07,2026-05-10
ORD-5002,Ankita Dubey,Puma Sneakers,Fashion,Spokane,WA,USA,Marketplace,Wallet,***Outstanding***,2285.88,8.69,2024-06-14,2024-06-17
ORD-5003,Sanjay Mukherjee,Adidas Ultraboost,Fashion,Memphis,NE,USA,Online,Credit Card,****Very Satisfied****,1732.19,2.72,2024-05-11,2024-05-17
ORD-5004,Jyoti Saxena,Sapiens,Books,Springfield,NC,USA,Wholesale,Wallet,***Outstanding***,1889.16,7.47,2024-11-29,2024-12-04
ORD-5005,Shubham Yadav,iPhone 13,Electronics,Buffalo,NY,USA,Wholesale,Net Banking,***Outstanding***,1128.66,4.4,2025-12-11,2025-12-12
ORD-5006,Rohan Venkat  ,Dettol Sanitizer,Health & Personal Care,Los Angeles,CA,USA,Marketplace,Debit Card,Very Satisfied,1187.11,19.42,2026-03-20,2026-03-24
ORD-5007,Disha Mukherjee,Himalaya Face Wash,Health & Personal Care,Chicago,IL,USA,Online,UPI,--Average--,1656.84,3.75,2025-04-10,2025-04-17
ORD-5008,Kiran Iyer,Zara Jacket,Fashion,Dallas,TX,USA,Online,Debit Card,**Good**,965.6,9.87,2026-04-18,2026-04-23
ORD-5009,Saurabh Yadav,Ray-Ban Aviator,Fashion,Portland,OK,USA,Marketplace,Wallet,****Very Satisfied****,296.89,12.83,2024-11-03,2024-11-05
ORD-5010,Isha Saxena  ,HP Laptop,Electronics,Portland,UT,USA,Retail,Credit Card,Satisfied,282.74,3.33,2025-07-28,2025-07-31
ORD-5011,Anand Gupta,Allen Solly Shirt,Fashion,Richmond,MS,USA,Retail,Net Banking,Neutral,2139.2,17.7,2025-12-21,2025-12-23
ORD-5012,Tanvi Pillai,Adidas Ultraboost,Fashion,Portland,MO,USA,Retail,COD,Very Satisfied,1351.63,1.41,2025-12-25,2026-01-01
ORD-5013,Rohini Srivastava,Logitech MX Master 3,Electronics,Augusta,GA,USA,Wholesale,Net Banking,Dissatisfied,248.12,4.94,2026-01-17,2026-01-24
ORD-5014,Nikhil Dubey,Havells Fan,Home & Kitchen  ,Atlanta,GA,USA,Online,Wallet,Satisfied,767.74,18.14,2026-05-01,2026-05-02
ORD-5015,   Rahul Tiwari,Bose Headphones,Electronics,Dallas,TX,USA,Retail,Net Banking,****Very Satisfied****,1566.37,8.59,2026-02-01,2026-02-08
ORD-5016,   Pallavi Arora,Pigeon Mixer,Home & Kitchen,Portland,NC,USA,Wholesale,UPI,****Very Satisfied****,1508.61,2.87,2025-10-28,2025-10-30
ORD-5017,Nisha Tiwari,Whey Protein,Sports & Fitness,Richmond,NE,USA,Marketplace,Net Banking,****Very Satisfied****,1814.14,19.45,2025-04-25,2025-04-27
ORD-5018,Kunal Chatterjee,Puma Sneakers,Fashion,Augusta,GA,USA,Marketplace,Debit Card,--Average--,2196.07,5.76,2025-09-07,2025-09-11
ORD-5019,Gaurav Nair,Logitech MX Master 3,Electronics,Richmond,IN,USA,Online,Wallet,****Very Satisfied****,1611.36,3.46,2024-03-23,2024-03-30
ORD-5020,Vishal Mukherjee,Yoga Mat,Sports & Fitness,Richmond,AR,USA,Online,UPI,****Very Satisfied****,2224.84,19.21,2025-12-26,2026-01-02
ORD-5021,   Jyoti Kamath,The Alchemist,Books,Seattle,WA,USA,Retail,UPI,Very Satisfied,1244.52,1.95,2024-10-30,2024-11-03
ORD-5022,Preeti Jain,Levi Jeans,Fashion,Richmond,OK,USA,Marketplace,Wallet,Very Satisfied,372.11,9.47,2025-06-23,2025-06-27
ORD-5023,Bhavna Kumar,Dettol Sanitizer,Health & Personal Care  ,Richmond,MI,USA,Online,COD,***Outstanding***,887.33,2.19,2025-11-11,2025-11-18
ORD-5024,Meenakshi Sen,Whey Protein,Sports & Fitness,Memphis,MS,USA,Online,UPI,***Outstanding***,70.24,9.57,2024-08-26,2024-09-02
ORD-5025,Anand Venkat  ,Cricket Bat,Sports & Fitness  ,Jacksonville,FL,USA,Online,Wallet,***Outstanding***,110.58,3.38,2025-12-25,2026-01-01
ORD-5026,Arun Naik,JBL Speaker,Electronics,Richmond,MN,USA,Retail,COD,Satisfied,2459.82,1.01,2025-12-23,2025-12-26
ORD-5027,Varun Kumar,Zero to One,Books,Memphis,IA,USA,Online,Net Banking,**Good**,1510.6,8.75,2024-12-26,2024-12-28
ORD-5028,Anand Mehta,iPhone 13,Electronics,Portland,MO,USA,Marketplace,COD,Very Satisfied,358.05,3.55,2025-07-22,2025-07-25
ORD-5029,Sakshi Chauhan,iPhone 13,Electronics,Springfield,MS,USA,Retail,Net Banking,Very Satisfied,1233.16,6.96,2024-09-05,2024-09-09
ORD-5030,   Pallavi Kapoor,The Lean Startup,Books,Richmond,KS,USA,Marketplace,Credit Card,Neutral,991.91,14.21,2025-02-03,2025-02-09
ORD-5031,   Anjali Chauhan,Whey Protein,Sports & Fitness,Springfield,IN,USA,Retail,COD,**Good**,814.64,0.65,2025-03-28,2025-04-04
ORD-5032,Meera Sethi,The Lean Startup,Books,Portland,NM,USA,Marketplace,Debit Card,Satisfied,467.92,6.3,2024-07-04,2024-07-10
ORD-5033,Kriti Iyer,Pigeon Mixer,Home & Kitchen,Portland,MN,USA,Marketplace,UPI,Dissatisfied,2388.12,1.01,2024-02-14,2024-02-21
ORD-5034,   Ritika Ghosh,Puma Sneakers,Fashion,Springfield,MO,USA,Wholesale,Credit Card,--Average--,1776.6,6.1,2025-03-11,2025-03-17
ORD-5035,Rohan Naik,The Alchemist,Books,Springfield,NM,USA,Retail,Net Banking,Dissatisfied,410.06,13.71,2025-12-25,2025-12-29
ORD-5036,Vishal Chopra,The Alchemist,Books,Portland,TN,USA,Online,Debit Card,##Excellent##,31.12,13.01,2026-02-06,2026-02-09
ORD-5037,Vikram Rao,Clean Code,Books,Tacoma,WA,USA,Online,Debit Card,--Average--,151.49,13.49,2024-09-04,2024-09-06
ORD-5038,Bhavna Patel,The Alchemist,Books  ,Springfield,MI,USA,Wholesale,Net Banking,Satisfied,1634.47,16.48,2025-03-13,2025-03-20
ORD-5039,Manya Chopra,Sony TV,Electronics,Portland,OK,USA,Online,UPI,Very Satisfied,1676.44,19.24,2024-08-11,2024-08-14
ORD-5040,Rajesh Rao,Samsung Galaxy S21,Electronics,Memphis,IA,USA,Marketplace,Debit Card,Dissatisfied,324.71,14.63,2024-06-03,2024-06-05
ORD-5041,Varun Sethi,Realme Buds,Electronics,Colorado Springs,CO,USA,Marketplace,COD,**Good**,861.33,0.0,2025-12-05,2025-12-12
ORD-5042,Simran Tiwari,Atomic Habits,Books,Chicago,IL,USA,Retail,COD,##Excellent##,2465.49,1.51,2024-09-12,2024-09-16
ORD-5043,Sunita Iyer,Yoga Mat,Sports & Fitness,Portland,MI,USA,Marketplace,Net Banking,Neutral,2223.42,19.49,2024-02-06,2024-02-07
ORD-5044,Siddharth Mehta  ,Himalaya Face Wash,Health & Personal Care,Harrisburg,PA,USA,Retail,UPI,****Very Satisfied****,756.97,12.33,2024-11-03,2024-11-07
ORD-5045,   Arjun Saxena,Philips Air Fryer,Home & Kitchen,Portland,MS,USA,Wholesale,Credit Card,Satisfied,2153.19,19.03,2026-01-13,2026-01-16
ORD-5046,Lakshmi Sen,Apple Watch,Electronics,San Diego,CA,USA,Retail,Debit Card,Neutral,2202.84,19.77,2025-05-18,2025-05-22
ORD-5047,Akash Srivastava,Dell Monitor,Electronics,Portland,IN,USA,Retail,UPI,##Excellent##,435.18,3.04,2025-01-16,2025-01-21
ORD-5048,Nupur Reddy,The Lean Startup,Books,Springfield,OK,USA,Online,Net Banking,****Very Satisfied****,265.33,16.31,2025-03-11,2025-03-13
ORD-5049,Vikas Banerjee,The Lean Startup,Books,Seattle,WA,USA,Marketplace,UPI,**Good**,517.7,7.46,2026-05-07,2026-05-10
ORD-5050,Amit Khanna,Godrej Fridge,Home & Kitchen,Richmond,MS,USA,Retail,COD,Dissatisfied,674.41,15.39,2024-10-05,2024-10-12
ORD-5051,Kriti Chatterjee,Titan Raga,Fashion,Springfield,NJ,USA,Online,Credit Card,Very Satisfied,2298.16,9.54,2024-06-09,2024-06-15
ORD-5052,Mohit Arora,Godrej Fridge,Home & Kitchen,Portland,MN,USA,Wholesale,Debit Card,Dissatisfied,261.28,15.72,2024-02-06,2024-02-10
ORD-5053,Suresh Shetty,LOreal Shampoo,Health & Personal Care,Memphis,TN,USA,Online,UPI,--Average--,230.01,18.68,2024-07-26,2024-07-29
ORD-5054,Preeti Nair  ,Apple Watch,Electronics,Springfield,MO,USA,Retail,Wallet,**Good**,1555.64,18.8,2025-11-05,2025-11-11
ORD-5055,   Ashwin Bhatt,Zara Jacket,Fashion,Richmond,MO,USA,Marketplace,COD,**Good**,940.63,10.34,2025-07-13,2025-07-20
ORD-5056,Saurabh Banerjee,Bose Headphones,Electronics,Springfield,NE,USA,Online,UPI,Very Satisfied,2269.88,10.23,2025-10-18,2025-10-22
ORD-5057,Sanjay Gupta  ,Godrej Fridge,Home & Kitchen,Memphis,MS,USA,Online,Credit Card,Very Satisfied,569.29,18.52,2025-12-05,2025-12-09
ORD-5058,Vivek Chandra,Clean Code,Books  ,San Antonio,TX,USA,Marketplace,Net Banking,Dissatisfied,2346.74,5.41,2026-01-24,2026-01-29
ORD-5059,Kavya Kulkarni,Atomic Habits,Books,Springfield,MN,USA,Online,Net Banking,Dissatisfied,2037.15,12.18,2026-04-01,2026-04-02
ORD-5060,Lakshmi Goyal,Ray-Ban Aviator,Fashion,Columbus,OH,USA,Marketplace,Credit Card,Very Satisfied,1584.67,6.97,2025-07-01,2025-07-05
ORD-5061,Preeti Singh,Bose Headphones,Electronics,Richmond,KS,USA,Retail,Credit Card,Very Satisfied,214.04,13.39,2025-04-27,2025-05-01
ORD-5062,Pooja Srivastava,Whey Protein,Sports & Fitness,Memphis,AR,USA,Retail,COD,Dissatisfied,783.52,2.05,2025-06-11,2025-06-16
ORD-5063,   Sakshi Nair,iPhone 13,Electronics,San Jose,CA,USA,Retail,Wallet,****Very Satisfied****,1453.46,13.15,2026-04-10,2026-04-11
ORD-5064,Rajesh Tiwari,Logitech MX Master 3,Electronics  ,Austin,TX,USA,Wholesale,Net Banking,**Good**,2248.1,3.8,2025-12-19,2025-12-20
ORD-5065,Tanu Chatterjee,OnePlus 12,Electronics,Portland,NM,USA,Online,Net Banking,Very Satisfied,457.0,18.97,2025-07-17,2025-07-19
ORD-5066,Yash Das,Atomic Habits,Books,Memphis,WI,USA,Retail,UPI,##Excellent##,1440.7,2.17,2025-08-10,2025-08-11
ORD-5067,Ankita Sharma,Ray-Ban Aviator,Fashion,Portland,AR,USA,Online,Credit Card,Dissatisfied,509.98,6.28,2024-03-11,2024-03-12
ORD-5068,Kiran Das,Zara Jacket,Fashion,Memphis,HI,USA,Wholesale,Wallet,**Good**,1402.64,8.06,2026-06-07,2026-06-08
ORD-5069,Sonal Arora,Clean Code,Books,Portland,MO,USA,Marketplace,Debit Card,##Excellent##,72.86,9.7,2026-04-22,2026-04-29
ORD-5070,Manish Joshi,HP Laptop,Electronics,Spokane,WA,USA,Marketplace,Debit Card,Neutral,1038.98,0.79,2025-10-25,2025-11-01
ORD-5071,Vikas Pandey,Zero to One,Books,San Jose,CA,USA,Marketplace,Wallet,Neutral,1545.98,13.18,2026-04-13,2026-04-14
ORD-5072,   Yash Jain,Dell Monitor,Electronics  ,Los Angeles,CA,USA,Retail,Credit Card,Neutral,1502.46,11.37,2024-02-14,2024-02-18
ORD-5073,Girish Pandey,Havells Fan,Home & Kitchen  ,Colorado Springs,CO,USA,Retail,Net Banking,##Excellent##,982.04,0.4,2026-01-04,2026-01-05
ORD-5074,Naveen Malhotra,Nike Air Max,Fashion,Springfield,MI,USA,Marketplace,Net Banking,Neutral,2140.99,17.06,2026-06-28,2026-07-02
ORD-5075,Isha Venkat,Zara Jacket,Fashion,Portland,MI,USA,Marketplace,Wallet,**Good**,1657.69,12.29,2024-05-01,2024-05-08
ORD-5076,Monali Sharma,iPhone 13,Electronics,Buffalo,NY,USA,Wholesale,Credit Card,##Excellent##,646.3,19.98,2025-11-28,2025-12-05
ORD-5077,Vikas Kapoor  ,Dettol Sanitizer,Health & Personal Care,Memphis,AZ,USA,Marketplace,COD,##Excellent##,2211.77,7.81,2026-03-09,2026-03-16
ORD-5078,Arjun Banerjee,Clean Code,Books,Richmond,NJ,USA,Wholesale,Net Banking,Satisfied,359.36,7.8,2024-04-20,2024-04-26
ORD-5079,Ashwin Reddy,Badminton Racket,Sports & Fitness  ,Naperville,IL,USA,Wholesale,Net Banking,Very Satisfied,2356.3,4.21,2024-09-04,2024-09-05
ORD-5080,Girish Bhatt,iPhone 13,Electronics,Memphis,NC,USA,Marketplace,UPI,##Excellent##,1069.96,2.82,2025-11-07,2025-11-12
ORD-5081,Divya Malhotra,Godrej Fridge,Home & Kitchen,Portland,WI,USA,Marketplace,COD,****Very Satisfied****,1339.41,0.64,2024-06-21,2024-06-28
ORD-5082,Deepak Kumar,Puma Sneakers,Fashion,San Diego,CA,USA,Marketplace,Debit Card,****Very Satisfied****,1317.36,7.84,2025-08-29,2025-09-05
ORD-5083,Vivek Deshpande,Nike Air Max,Fashion,Richmond,OR,USA,Wholesale,Credit Card,##Excellent##,126.69,18.69,2026-04-02,2026-04-08
ORD-5084,Piyush Sharma,Lenovo ThinkPad,Electronics,Columbus,OH,USA,Retail,COD,Dissatisfied,1248.76,8.4,2025-08-22,2025-08-28
ORD-5085,Pallavi Naik,Bose Headphones,Electronics,Richmond,NC,USA,Retail,COD,Very Satisfied,1832.34,3.52,2024-12-28,2025-01-02
ORD-5086,Abhishek Hegde,Dettol Sanitizer,Health & Personal Care  ,Boulder,CO,USA,Wholesale,Wallet,****Very Satisfied****,1512.08,16.51,2024-09-29,2024-10-04
ORD-5087,Dhruv Mishra,Samsung Galaxy S21,Electronics,Dallas,TX,USA,Online,Credit Card,****Very Satisfied****,823.45,2.23,2025-06-07,2025-06-09
ORD-5088,   Arun Naik,Philips Air Fryer,Home & Kitchen,Denver,CO,USA,Wholesale,Wallet,**Good**,1701.01,10.83,2024-06-07,2024-06-14
ORD-5089,Rohini Mehta,Puma Sneakers,Fashion,Memphis,HI,USA,Wholesale,Debit Card,***Outstanding***,1599.54,2.15,2025-02-05,2025-02-11
ORD-5090,Preeti Joshi,Atomic Habits,Books,Memphis,TN,USA,Online,Credit Card,Satisfied,1862.98,11.69,2024-02-27,2024-02-29
ORD-5091,Pranav Joshi  ,The Alchemist,Books,Springfield,IL,USA,Marketplace,Net Banking,****Very Satisfied****,1226.78,13.53,2024-05-10,2024-05-13
ORD-5092,Sonal Joshi,Pigeon Mixer,Home & Kitchen,Seattle,WA,USA,Marketplace,Credit Card,**Good**,1367.9,17.77,2025-09-13,2025-09-14
ORD-5093,Geeta Yadav  ,iPhone 13,Electronics,Portland,MO,USA,Marketplace,COD,Satisfied,1032.95,0.85,2025-09-18,2025-09-23
ORD-5094,Tushar Hegde,Whey Protein,Sports & Fitness,Pittsburgh,PA,USA,Online,COD,--Average--,68.52,0.46,2024-05-30,2024-06-04
ORD-5095,   Geeta Mehta,The Alchemist,Books  ,Cincinnati,OH,USA,Marketplace,COD,Satisfied,484.82,3.05,2026-01-19,2026-01-23
ORD-5096,Simran Singh,Prestige Cooker,Home & Kitchen,Richmond,OR,USA,Marketplace,Wallet,Neutral,204.17,5.87,2025-02-03,2025-02-10
ORD-5097,Lakshmi Verma,Havells Fan,Home & Kitchen,Portland,CT,USA,Retail,Credit Card,--Average--,2245.52,5.19,2025-02-07,2025-02-13
ORD-5098,Meera Chauhan,Realme Buds,Electronics,San Diego,CA,USA,Marketplace,Net Banking,Very Satisfied,2325.81,1.99,2024-03-31,2024-04-03
ORD-5099,Sonal Gupta,OnePlus 12,Electronics,Springfield,CT,USA,Online,Credit Card,***Outstanding***,957.11,11.61,2024-11-12,2024-11-18
ORD-5100,Reema Goyal,Realme Buds,Electronics  ,Albany,NY,USA,Retail,Net Banking,Neutral,1919.07,6.75,2025-11-30,2025-12-07
ORD-5101,Meera Menon,Adidas Ultraboost,Fashion,Springfield,IL,USA,Retail,UPI,****Very Satisfied****,1282.54,8.48,2026-03-08,2026-03-10
ORD-5102,Naveen Rao  ,Nike Air Max,Fashion,Springfield,OR,USA,Wholesale,Credit Card,Dissatisfied,2019.97,17.1,2024-11-25,2024-11-30
ORD-5103,Ritika Srivastava,LOreal Shampoo,Health & Personal Care,Portland,MS,USA,Online,COD,Neutral,2463.65,15.93,2025-03-15,2025-03-16
ORD-5104,   Tanvi Bajaj,Prestige Cooker,Home & Kitchen,Springfield,NJ,USA,Wholesale,COD,--Average--,1095.05,13.33,2025-09-27,2025-09-28
ORD-5105,Isha Khanna,Dell Monitor,Electronics,Portland,MS,USA,Wholesale,Net Banking,##Excellent##,1686.55,12.46,2025-04-25,2025-04-30
ORD-5106,   Ashwin Jain,Adidas Ultraboost,Fashion,Richmond,MI,USA,Wholesale,UPI,Dissatisfied,1697.12,0.46,2025-01-08,2025-01-10
ORD-5107,Ashwin Jain,The Alchemist,Books,Richmond,NV,USA,Retail,UPI,***Outstanding***,1486.69,16.25,2026-01-28,2026-02-04
ORD-5108,   Komal Kumar,Yoga Mat,Sports & Fitness,Portland,OR,USA,Online,Wallet,Very Satisfied,2166.22,10.21,2024-11-12,2024-11-18
ORD-5109,   Vishal Malhotra,Canon Camera,Electronics,Richmond,KS,USA,Wholesale,Wallet,--Average--,1236.94,15.11,2024-09-24,2024-10-01
ORD-5110,   Pranav Saxena,Prestige Cooker,Home & Kitchen,Springfield,MS,USA,Retail,Debit Card,--Average--,890.16,2.67,2026-04-11,2026-04-12
ORD-5111,Kunal Malhotra,Prestige Cooker,Home & Kitchen,Memphis,MI,USA,Wholesale,Credit Card,****Very Satisfied****,615.08,19.63,2024-02-09,2024-02-10
ORD-5112,Gaurav Goyal,LOreal Shampoo,Health & Personal Care  ,Richmond,TN,USA,Online,Net Banking,**Good**,503.94,11.44,2025-04-28,2025-05-02
ORD-5113,Ravi Patel  ,HP Laptop,Electronics  ,Seattle,WA,USA,Online,Debit Card,Dissatisfied,1555.48,15.54,2024-11-14,2024-11-15
ORD-5114,   Naveen Kumar,Bose Headphones,Electronics  ,Tampa,FL,USA,Wholesale,COD,***Outstanding***,610.81,18.06,2025-06-05,2025-06-11
ORD-5115,Rohini Deshpande,Godrej Fridge,Home & Kitchen,Portland,KS,USA,Marketplace,Net Banking,Satisfied,1729.16,1.21,2024-07-09,2024-07-14
ORD-5116,Pallavi Kapoor,Godrej Fridge,Home & Kitchen,Memphis,KS,USA,Retail,Net Banking,Very Satisfied,267.57,5.54,2025-10-08,2025-10-09
ORD-5117,Bhavna Kulkarni,Himalaya Face Wash,Health & Personal Care,San Jose,CA,USA,Retail,Credit Card,##Excellent##,1496.22,4.39,2026-02-01,2026-02-06
